CSA,CBSA,Name,Total,1 Unit,2 Units,3 & 4 Units,5 or more,Number of structures with 5 units or more,Monthly Coverage Percent,month,year,population_est,Match on,fuzzy match name
372,33260,"Midland, TX",50,50,0,0,0,0,100,1,2015,167974.0,Exact,
378,33460,"Minneapolis St.Paul Bloomington, MN WI",420,408,0,7,5,1,99,1,2015,3503728.0,Exact,
999,33540,"Missoula, MT",4,4,0,0,0,0,100,1,2015,114122.0,Exact,
380,33660,"Mobile, AL",66,66,0,0,0,0,97,1,2015,431294.0,Exact,
382,33700,"Modesto, CA",4,4,0,0,0,0,3,1,2015,533211.0,Exact,
384,33740,"Monroe, LA",40,32,0,3,5,1,72,1,2015,205668.0,Exact,
220,33780,"Monroe, MI",0,0,0,0,0,0,9,1,2015,149353.0,Exact,
999,33860,"Montgomery, AL",83,62,0,16,5,1,97,1,2015,373365.0,Exact,
390,34060,"Morgantown, WV",7,4,0,3,0,0,97,1,2015,138523.0,Exact,
500,34580,"Mount Vernon Anacortes, WA",20,20,0,0,0,0,93,1,2015,121559.0,Exact,
294,34620,"Muncie, IN",0,0,0,0,0,0,85,1,2015,115767.0,Exact,
266,34740,"Muskegon, MI",0,0,0,0,0,0,8,1,2015,172447.0,Exact,
396,34820,"Myrtle Beach Conway North Myrtle Beach, SC NC",378,371,2,0,5,1,87,1,2015,431198.0,Exact,
400,34980,"Nashville Davidson  Murfreesboro  Franklin, TN",1075,677,10,10,378,9,98,1,2015,1804671.0,Exact,
408,35300,"New Haven Milford, CT",21,8,0,0,13,2,70,1,2015,860186.0,Exact,
406,35380,"New Orleans Metairie, LA",222,212,10,0,0,0,98,1,2015,1260281.0,Exact,
408,35620,"New York Newark Jersey City, NY NJ PA",3285,756,80,62,2387,89,99,1,2015,19320968.0,Exact,
412,35840,"North Port Sarasota Bradenton, FL",356,316,4,16,20,2,100,1,2015,767309.0,Exact,
278,35980,"Norwich New London, CT",6,6,0,0,0,0,47,1,2015,269636.0,Exact,
999,36100,"Ocala, FL",67,64,0,3,0,0,100,1,2015,342182.0,Exact,
428,36140,"Ocean City, NJ",61,43,18,0,0,0,100,1,2015,94160.0,Exact,
372,36220,"Odessa, TX",169,25,0,0,144,3,100,1,2015,159903.0,Exact,
482,36260,"Ogden Clearfield, UT",129,121,0,3,5,1,94,1,2015,640334.0,Exact,
416,36420,"Oklahoma City, OK",617,469,6,0,142,5,100,1,2015,1357178.0,Exact,
420,36540,"Omaha Council Bluffs, NE IA",133,133,0,0,0,0,100,1,2015,913073.0,Exact,
422,36740,"Orlando Kissimmee Sanford, FL",911,737,6,0,168,11,100,1,2015,2388509.0,Exact,
118,36780,"Oshkosh Neenah, WI",90,17,0,0,73,1,79,1,2015,169246.0,Exact,
999,36980,"Owensboro, KY",14,14,0,0,0,0,99,1,2015,117521.0,Exact,
348,37100,"Oxnard Thousand Oaks Ventura, CA",31,7,0,3,21,1,38,1,2015,845802.0,Exact,
999,37340,"Palm Bay Melbourne Titusville, FL",175,175,0,0,0,0,77,1,2015,565746.0,Exact,
999,37460,"Panama City, FL",28,28,0,0,0,0,50,1,2015,181488.0,Exact,
425,37620,"Parkersburg Vienna, WV",5,5,0,0,0,0,78,1,2015,92139.0,Exact,
999,37860,"Pensacola Ferry Pass Brent, FL",159,159,0,0,0,0,100,1,2015,475537.0,Exact,
426,37900,"Peoria, IL",1,1,0,0,0,0,27,1,2015,412856.0,Exact,
428,37980,"Philadelphia Camden Wilmington, PA NJ DE MD",687,471,18,26,172,20,100,1,2015,6056816.0,Exact,
340,38220,"Pine Bluff, AR",6,1,0,0,5,1,88,1,2015,94022.0,Exact,
430,38300,"Pittsburgh, PA",67,67,0,0,0,0,30,1,2015,2347757.0,Exact,
999,38340,"Pittsfield, MA",1,1,0,0,0,0,5,1,2015,127858.0,Exact,
999,38540,"Pocatello, ID",10,6,0,4,0,0,98,1,2015,91871.0,Exact,
370,38940,"Port St.Lucie, FL",85,67,2,0,16,2,84,1,2015,452841.0,Exact,
438,38860,"Portland South Portland, ME",83,63,0,4,16,2,81,1,2015,525831.0,Exact,
440,38900,"Portland Vancouver Hillsboro, OR WA",604,486,0,3,115,11,100,1,2015,2381660.0,Exact,
148,39300,"Providence Warwick, RI MA",91,74,0,0,17,2,100,1,2015,1612928.0,Exact,
482,39340,"Provo Orem, UT",177,141,4,0,32,2,100,1,2015,583218.0,Exact,
444,39380,"Pueblo, CO",12,12,0,0,0,0,100,1,2015,163006.0,Exact,
412,39460,"Punta Gorda, FL",38,38,0,0,0,0,83,1,2015,172382.0,Exact,
376,39540,"Racine, WI",3,3,0,0,0,0,78,1,2015,194672.0,Exact,
452,39660,"Rapid City, SD",21,21,0,0,0,0,94,1,2015,134858.0,Exact,
428,39740,"Reading, PA",0,0,0,0,0,0,7,1,2015,415138.0,Exact,
454,39820,"Redding, CA",20,20,0,0,0,0,53,1,2015,178314.0,Exact,
456,39900,"Reno, NV",173,103,0,0,70,4,100,1,2015,446329.0,Exact,
999,40060,"Richmond, VA",276,231,2,11,32,3,100,1,2015,1246665.0,Exact,
348,40140,"Riverside San Bernardino Ontario, CA",830,439,4,22,365,22,98,1,2015,4461227.0,Exact,
462,40340,"Rochester, MN",20,20,0,0,0,0,57,1,2015,213933.0,Exact,
464,40380,"Rochester, NY",117,103,2,0,12,1,95,1,2015,1077092.0,Exact,
466,40420,"Rockford, IL",2,2,0,0,0,0,54,1,2015,340727.0,Exact,
470,40660,"Rome, GA",6,6,0,0,0,0,100,1,2015,96186.0,Exact,
474,40980,"Saginaw, MI",2,2,0,0,0,0,18,1,2015,193305.0,Exact,
440,41420,"Salem, OR",62,20,0,0,42,4,67,1,2015,408022.0,Exact,
999,41500,"Salinas, CA",57,13,0,0,44,4,47,1,2015,430552.0,Exact,
999,41540,"Salisbury, MD DE",209,176,28,0,5,1,97,1,2015,393526.0,Exact,
482,41620,"Salt Lake City, UT",233,194,0,12,27,3,100,1,2015,1164912.0,Exact,
999,41660,"San Angelo, TX",12,12,0,0,0,0,100,1,2015,120390.0,Exact,
999,41700,"San Antonio New Braunfels, TX",525,504,0,16,5,1,100,1,2015,2379232.0,Exact,
488,41940,"San Jose Sunnyvale Santa Clara, CA",865,160,8,0,697,10,100,1,2015,1974501.0,Exact,
488,42100,"Santa Cruz Watsonville, CA",11,6,0,0,5,1,47,1,2015,273503.0,Exact,
106,42140,"Santa Fe, NM",6,6,0,0,0,0,100,1,2015,148098.0,Exact,
999,42200,"Santa Maria Santa Barbara, CA",9,9,0,0,0,0,49,1,2015,442229.0,Exact,
496,42340,"Savannah, GA",180,180,0,0,0,0,100,1,2015,377827.0,Exact,
500,42660,"Seattle Tacoma Bellevue, WA",2410,620,8,14,1768,18,100,1,2015,3739654.0,Exact,
370,42680,"Sebastian Vero Beach, FL",33,33,0,0,0,0,65,1,2015,147434.0,Exact,
999,43100,"Sheboygan, WI",0,0,0,0,0,0,6,1,2015,115196.0,Exact,
999,43340,"Shreveport Bossier City, LA",116,86,0,0,30,1,98,1,2015,404000.0,Exact,
999,43420,"Sierra Vista Douglas, AZ",19,14,0,0,5,1,96,1,2015,126454.0,Exact,
512,43580,"Sioux City, IA NE SD",5,5,0,0,0,0,28,1,2015,143736.0,Exact,
999,43620,"Sioux Falls, SD",91,50,2,0,39,2,98,1,2015,250012.0,Exact,
515,43780,"South Bend Mishawaka, IN MI",7,7,0,0,0,0,84,1,2015,319703.0,Exact,
273,43900,"Spartanburg, SC",84,84,0,0,0,0,97,1,2015,296558.0,Exact,
518,44060,"Spokane Spokane Valley, WA",192,52,8,0,132,8,99,1,2015,532163.0,Exact,
522,44100,"Springfield, IL",3,0,0,3,0,0,39,1,2015,211254.0,Exact,
521,44140,"Springfield, MA",4,2,2,0,0,0,8,1,2015,700688.0,Exact,
520,44180,"Springfield, MO",72,42,0,0,30,1,74,1,2015,455593.0,Exact,
212,44220,"Springfield, OH",0,0,0,0,0,0,100,1,2015,135746.0,Exact,
378,41060,"St.Cloud, MN",1,1,0,0,0,0,1,1,2015,195425.0,Exact,
999,41100,"St.George, UT",97,97,0,0,0,0,78,1,2015,154650.0,Exact,
312,41140,"St.Joseph, MO KS",0,0,0,0,0,0,2,1,2015,126724.0,Exact,
476,41180,"St.Louis, MO IL",270,258,2,4,6,1,100,1,2015,2807503.0,Exact,
524,44300,"State College, PA",9,9,0,0,0,0,21,1,2015,160466.0,Exact,
999,44940,"Sumter, SC",33,33,0,0,0,0,100,1,2015,141180.0,Exact,
532,45060,"Syracuse, NY",9,9,0,0,0,0,66,1,2015,657648.0,Exact,
533,45220,"Tallahassee, FL",95,49,0,0,46,1,95,1,2015,377602.0,Exact,
999,45300,"Tampa St.Petersburg Clearwater, FL",905,553,10,16,326,20,100,1,2015,2983928.0,Exact,
999,45460,"Terre Haute, IN",13,5,0,3,5,1,75,1,2015,187365.0,Exact,
999,45500,"Texarkana, TX AR",2,2,0,0,0,0,45,1,2015,149244.0,Exact,
422,45540,"The Villages, FL",154,154,0,0,0,0,100,1,2015,117076.0,Exact,
534,45780,"Toledo, OH",33,33,0,0,0,0,86,1,2015,645973.0,Exact,
999,45820,"Topeka, KS",13,13,0,0,0,0,93,1,2015,233520.0,Exact,
536,46060,"Tucson, AZ",227,155,2,0,70,2,100,1,2015,1009103.0,Exact,
538,46140,"Tulsa, OK",306,242,4,0,60,3,100,1,2015,980926.0,Exact,
999,46220,"Tuscaloosa, AL",25,25,0,0,0,0,99,1,2015,249066.0,Exact,
540,46340,"Tyler, TX",21,21,0,0,0,0,72,1,2015,222390.0,Exact,
999,46520,"Urban Honolulu, HI",499,102,0,0,397,1,100,1,2015,991064.0,Exact,
999,46540,"Utica Rome, NY",0,0,0,0,0,0,8,1,2015,293916.0,Exact,
999,46660,"Valdosta, GA",29,27,2,0,0,0,84,1,2015,143311.0,Exact,
428,47220,"Vineland Bridgeton, NJ",8,8,0,0,0,0,100,1,2015,154712.0,Exact,
545,47260,"Virginia Beach Norfolk Newport News, VA NC",281,273,0,0,8,1,100,1,2015,1756340.0,Exact,
999,47380,"Waco, TX",40,40,0,0,0,0,66,1,2015,262660.0,Exact,
999,47460,"Walla Walla, WA",10,7,0,3,0,0,84,1,2015,59932.0,Exact,
356,47580,"Warner Robins, GA",59,59,0,0,0,0,85,1,2015,176293.0,Exact,
548,47900,"Washington Arlington Alexandria, DC VA MD WV",1898,933,14,3,948,19,99,1,2015,6093950.0,Exact,
999,47940,"Waterloo Cedar Falls, IA",2,2,0,0,0,0,40,1,2015,170852.0,Exact,
999,48060,"Watertown Fort Drum, NY",33,5,0,0,28,4,98,1,2015,116371.0,Exact,
430,48260,"Weirton Steubenville, WV OH",0,0,0,0,0,0,0,1,2015,120665.0,Exact,
999,48300,"Wenatchee, WA",46,17,0,0,29,1,93,1,2015,115586.0,Exact,
999,48540,"Wheeling, WV OH",3,3,0,0,0,0,74,1,2015,144157.0,Exact,
999,48660,"Wichita Falls, TX",0,0,0,0,0,0,0,1,2015,150083.0,Exact,
556,48620,"Wichita, KS",50,41,4,0,5,1,65,1,2015,635551.0,Exact,
558,48700,"Williamsport, PA",2,2,0,0,0,0,27,1,2015,115598.0,Exact,
999,48900,"Wilmington, NC",139,72,0,3,64,1,79,1,2015,276848.0,Exact,
548,49020,"Winchester, VA WV",29,29,0,0,0,0,98,1,2015,134284.0,Exact,
268,49180,"Winston Salem, NC",276,78,0,0,198,6,71,1,2015,656277.0,Exact,
148,49340,"Worcester, MA CT",19,9,0,0,10,1,21,1,2015,934604.0,Exact,
999,49420,"Yakima, WA",16,9,2,0,5,1,76,1,2015,247800.0,Exact,
276,49620,"York Hanover, PA",8,8,0,0,0,0,17,1,2015,441741.0,Exact,
566,49660,"Youngstown Warren Boardman, OH PA",9,9,0,0,0,0,62,1,2015,548798.0,Exact,
999,49740,"Yuma, AZ",47,47,0,0,0,0,98,1,2015,205186.0,Exact,
999,10180,"Abilene, TX",26,26,0,0,0,0,92,2,2015,169688.0,Exact,
184,10420,"Akron, OH",17,17,0,0,0,0,58,2,2015,704382.0,Exact,
999,10500,"Albany, GA",15,13,2,0,0,0,93,2,2015,150387.0,Exact,
104,10580,"Albany Schenectady Troy, NY",157,40,0,0,117,4,100,2,2015,879085.0,Exact,
106,10740,"Albuquerque, NM",138,127,2,4,5,1,100,2,2015,906026.0,Exact,
999,10780,"Alexandria, LA",22,22,0,0,0,0,78,2,2015,154082.0,Exact,
408,10900,"Allentown Bethlehem Easton, PA NJ",15,10,0,0,5,1,45,2,2015,830295.0,Exact,
999,11020,"Altoona, PA",0,0,0,0,0,0,0,2,2015,124596.0,Exact,
108,11100,"Amarillo, TX",53,53,0,0,0,0,87,2,2015,261618.0,Exact,
218,11180,"Ames, IA",4,4,0,0,0,0,78,2,2015,123079.0,Exact,
999,11260,"Anchorage, AK",46,41,2,3,0,0,100,2,2015,398609.0,Exact,
220,11460,"Ann Arbor, MI",12,12,0,0,0,0,84,2,2015,362975.0,Exact,
118,11540,"Appleton, WI",15,15,0,0,0,0,69,2,2015,233146.0,Exact,
120,11700,"Asheville, NC",99,91,0,0,8,1,88,2,2015,444593.0,Exact,
122,12020,"Athens Clarke County, GA",39,39,0,0,0,0,92,2,2015,202565.0,Exact,
428,12100,"Atlantic City Hammonton, NJ",28,23,0,0,5,1,100,2,2015,270153.0,Exact,
194,12220,"Auburn Opelika, AL",63,58,0,0,5,1,100,2,2015,156954.0,Exact,
999,12260,"Augusta Richmond County, GA SC",212,205,2,0,5,1,99,2,2015,589574.0,Exact,
999,12540,"Bakersfield, CA",146,108,0,3,35,2,87,2,2015,876031.0,Exact,
548,12580,"Baltimore Columbia Towson, MD",460,264,2,4,190,8,100,2,2015,2790053.0,Exact,
999,12620,"Bangor, ME",1,1,0,0,0,0,56,2,2015,151929.0,Exact,
148,12700,"Barnstable Town, MA",2,2,0,0,0,0,15,2,2015,213877.0,Exact,
999,12940,"Baton Rouge, LA",284,284,0,0,0,0,100,2,2015,851167.0,Exact,
310,12980,"Battle Creek, MI",1,1,0,0,0,0,4,2,2015,134327.0,Exact,
474,13020,"Bay City, MI",0,0,0,0,0,0,49,2,2015,105237.0,Exact,
999,13140,"Beaumont Port Arthur, TX",64,64,0,0,0,0,56,2,2015,394825.0,Exact,
999,13220,"Beckley, WV",6,6,0,0,0,0,100,2,2015,122070.0,Exact,
999,13380,"Bellingham, WA",62,39,2,8,13,2,98,2,2015,211836.0,Exact,
999,13740,"Billings, MT",37,37,0,0,0,0,49,2,2015,176357.0,Exact,
999,13780,"Binghamton, NY",0,0,0,0,0,0,5,2,2015,245283.0,Exact,
142,13820,"Birmingham Hoover, AL",308,197,0,4,107,5,100,2,2015,1079752.0,Exact,
999,13900,"Bismarck, ND",13,13,0,0,0,0,100,2,2015,125325.0,Exact,
145,14010,"Bloomington, IL",24,13,0,0,11,1,89,2,2015,173141.0,Exact,
144,14020,"Bloomington, IN",16,16,0,0,0,0,100,2,2015,165073.0,Exact,
146,14100,"Bloomsburg Berwick, PA",6,6,0,0,0,0,100,2,2015,84980.0,Exact,
147,14260,"Boise City, ID",346,278,0,68,0,0,100,2,2015,674640.0,Exact,
148,14460,"Boston Cambridge Newton, MA NH",570,170,24,3,373,15,100,2,2015,4778340.0,Exact,
216,14500,"Boulder, CO",54,32,4,3,15,3,99,2,2015,318027.0,Exact,
150,14540,"Bowling Green, KY",81,29,28,0,24,1,98,2,2015,169507.0,Exact,
408,14860,"Bridgeport Stamford Norwalk, CT",56,43,0,0,13,2,100,2,2015,944943.0,Exact,
154,15180,"Brownsville Harlingen, TX",61,57,4,0,0,0,76,2,2015,419450.0,Exact,
999,15260,"Brunswick, GA",35,35,0,0,0,0,98,2,2015,115779.0,Exact,
268,15500,"Burlington, NC",34,34,0,0,0,0,73,2,2015,157037.0,Exact,
999,15540,"Burlington South Burlington, VT",109,13,2,3,91,2,85,2,2015,217152.0,Exact,
548,15680,"California Lexington Park, MD",54,54,0,0,0,0,100,2,2015,110985.0,Exact,
184,15940,"Canton Massillon, OH",18,18,0,0,0,0,92,2,2015,402433.0,Exact,
162,15980,"Cape Coral Fort Myers, FL",497,285,0,12,200,9,100,2,2015,699644.0,Exact,
164,16020,"Cape Girardeau, MO IL",0,0,0,0,0,0,0,2,2015,97316.0,Exact,
456,16180,"Carson City, NV",1,1,0,0,0,0,100,2,2015,54068.0,Exact,
999,16220,"Casper, WY",14,14,0,0,0,0,100,2,2015,82137.0,Exact,
168,16300,"Cedar Rapids, IA",32,13,0,7,12,1,79,2,2015,266312.0,Exact,
548,16540,"Chambersburg Waynesboro, PA",13,13,0,0,0,0,100,2,2015,153048.0,Exact,
999,16580,"Champaign Urbana, IL",2,2,0,0,0,0,55,2,2015,225732.0,Exact,
170,16620,"Charleston, WV",31,3,2,4,22,2,96,2,2015,270858.0,Exact,
999,16700,"Charleston North Charleston, SC",401,312,0,0,89,2,100,2,2015,745185.0,Exact,
172,16740,"Charlotte Concord Gastonia, NC SC",1778,892,20,0,866,41,97,2,2015,2447898.0,Exact,
999,16820,"Charlottesville, VA",69,39,2,0,28,1,70,2,2015,211494.0,Exact,
174,16860,"Chattanooga, TN GA",91,69,2,7,13,2,63,2,2015,547205.0,Exact,
999,16940,"Cheyenne, WY",19,19,0,0,0,0,100,2,2015,96969.0,Exact,
176,16980,"Chicago Naperville Elgin, IL IN WI",1448,272,2,9,1165,10,100,2,2015,9552554.0,Exact,
999,17020,"Chico, CA",13,13,0,0,0,0,86,2,2015,224631.0,Exact,
178,17140,"Cincinnati, OH KY IN",198,187,0,6,5,1,100,2,2015,2181427.0,Exact,
999,17300,"Clarksville, TN KY",64,57,2,0,5,1,100,2,2015,292878.0,Exact,
174,17420,"Cleveland, TN",25,15,2,8,0,0,61,2,2015,120543.0,Exact,
184,17460,"Cleveland Elyria, OH",145,115,2,0,28,3,99,2,2015,2064012.0,Exact,
999,17780,"College Station Bryan, TX",159,145,14,0,0,0,100,2,2015,250567.0,Exact,
999,17820,"Colorado Springs, CO",204,204,0,0,0,0,100,2,2015,697389.0,Exact,
190,17860,"Columbia, MO",40,40,0,0,0,0,100,2,2015,202152.0,Exact,
192,17900,"Columbia, SC",323,273,0,0,50,3,100,2,2015,809136.0,Exact,
194,17980,"Columbus, GA AL",76,51,0,3,22,2,99,2,2015,322772.0,Exact,
294,18020,"Columbus, IN",27,27,0,0,0,0,100,2,2015,81458.0,Exact,
198,18140,"Columbus, OH",253,193,0,0,60,3,99,2,2015,2027568.0,Exact,
204,18580,"Corpus Christi, TX",200,107,0,0,93,6,88,2,2015,427621.0,Exact,
440,18700,"Corvallis, OR",1,1,0,0,0,0,78,2,2015,88333.0,Exact,
999,18880,"Crestview Fort Walton Beach Destin, FL",152,146,6,0,0,0,100,2,2015,260814.0,Exact,
999,19060,"Cumberland, MD WV",2,2,0,0,0,0,48,2,2015,99879.0,Exact,
206,19100,"Dallas Fort Worth Arlington, TX",4795,2097,18,44,2636,60,99,2,2015,7042566.0,Exact,
999,19180,"Danville, IL",0,0,0,0,0,0,5,2,2015,79170.0,Exact,
380,19300,"Daphne Fairhope Foley, AL",105,87,0,18,0,0,95,2,2015,202939.0,Exact,
209,19340,"Davenport Moline Rock Island, IA IL",9,9,0,0,0,0,60,2,2015,383381.0,Exact,
290,19460,"Decatur, AL",6,6,0,0,0,0,94,2,2015,152392.0,Exact,
999,19500,"Decatur, IL",0,0,0,0,0,0,49,2,2015,107343.0,Exact,
422,19660,"Deltona Daytona Beach Ormond Beach, FL",88,88,0,0,0,0,77,2,2015,621166.0,Exact,
216,19740,"Denver Aurora Lakewood, CO",1136,613,4,23,496,7,100,2,2015,2812896.0,Exact,
218,19780,"Des Moines West Des Moines, IA",225,171,0,0,54,1,100,2,2015,659522.0,Exact,
220,19820,"Detroit Warren Dearborn, MI",277,221,2,0,54,4,100,2,2015,4309673.0,Exact,
222,20020,"Dothan, AL",23,23,0,0,0,0,85,2,2015,147992.0,Exact,
428,20100,"Dover, DE",91,91,0,0,0,0,100,2,2015,173128.0,Exact,
999,20220,"Dubuque, IA",1,1,0,0,0,0,42,2,2015,96850.0,Exact,
999,20260,"Duluth, MN WI",10,5,0,0,5,1,24,2,2015,289741.0,Exact,
450,20500,"Durham Chapel Hill, NC",446,157,0,0,289,5,100,2,2015,607706.0,Exact,
408,20700,"East Stroudsburg, PA",4,4,0,0,0,0,46,2,2015,166481.0,Exact,
232,20740,"Eau Claire, WI",12,12,0,0,0,0,95,2,2015,165501.0,Exact,
999,20940,"El Centro, CA",1,1,0,0,0,0,81,2,2015,178937.0,Exact,
238,21340,"El Paso, TX",156,145,4,0,7,1,100,2,2015,835439.0,Exact,
350,21060,"Elizabethtown Fort Knox, KY",31,23,2,0,6,1,100,2,2015,148107.0,Exact,
515,21140,"Elkhart Goshen, IN",17,17,0,0,0,0,79,2,2015,202995.0,Exact,
236,21300,"Elmira, NY",5,0,0,0,5,1,37,2,2015,86705.0,Exact,
240,21500,"Erie, PA",1,1,0,0,0,0,44,2,2015,278174.0,Exact,
999,21780,"Evansville, IN KY",37,37,0,0,0,0,98,2,2015,314983.0,Exact,
999,21820,"Fairbanks, AK",0,0,0,0,0,0,100,2,2015,99636.0,Exact,
244,22020,"Fargo, ND MN",8,6,2,0,0,0,100,2,2015,232891.0,Exact,
999,22140,"Farmington, NM",6,6,0,0,0,0,100,2,2015,128246.0,Exact,
246,22180,"Fayetteville, NC",54,54,0,0,0,0,100,2,2015,511976.0,Exact,
999,22220,"Fayetteville Springdale Rogers, AR MO",243,235,8,0,0,0,100,2,2015,,Exact,
999,22380,"Flagstaff, AZ",17,17,0,0,0,0,94,2,2015,138962.0,Exact,
220,22420,"Flint, MI",5,5,0,0,0,0,30,2,2015,410461.0,Exact,
999,22500,"Florence, SC",21,21,0,0,0,0,80,2,2015,206235.0,Exact,
999,22520,"Florence Muscle Shoals, AL",29,13,0,0,16,2,93,2,2015,146876.0,Exact,
999,22540,"Fond du Lac, WI",2,2,0,0,0,0,67,2,2015,101955.0,Exact,
999,22660,"Fort Collins, CO",137,119,4,0,14,2,100,2,2015,333303.0,Exact,
999,22900,"Fort Smith, AR OK",31,24,4,3,0,0,90,2,2015,248820.0,Exact,
258,23060,"Fort Wayne, IN",27,27,0,0,0,0,95,2,2015,400806.0,Exact,
260,23420,"Fresno, CA",147,147,0,0,0,0,100,2,2015,969488.0,Exact,
999,23460,"Gadsden, AL",3,3,0,0,0,0,43,2,2015,102998.0,Exact,
264,23540,"Gainesville, FL",54,29,0,0,25,2,78,2,2015,316031.0,Exact,
122,23580,"Gainesville, GA",73,49,0,0,24,4,85,2,2015,192245.0,Exact,
276,23900,"Gettysburg, PA",8,8,0,0,0,0,100,2,2015,101808.0,Exact,
104,24020,"Glens Falls, NY",4,4,0,0,0,0,90,2,2015,126666.0,Exact,
999,24220,"Grand Forks, ND MN",1,1,0,0,0,0,89,2,2015,101849.0,Exact,
999,24260,"Grand Island, NE",36,6,0,0,30,1,69,2,2015,75319.0,Exact,
999,24300,"Grand Junction, CO",26,26,0,0,0,0,100,2,2015,148025.0,Exact,
999,24500,"Great Falls, MT",10,10,0,0,0,0,100,2,2015,81878.0,Exact,
216,24540,"Greeley, CO",216,158,0,0,58,8,91,2,2015,285819.0,Exact,
267,24580,"Green Bay, WI",50,31,0,0,19,3,94,2,2015,315652.0,Exact,
268,24660,"Greensboro High Point, NC",109,109,0,0,0,0,100,2,2015,751285.0,Exact,
274,24780,"Greenville, NC",20,14,6,0,0,0,78,2,2015,176071.0,Exact,
548,25180,"Hagerstown Martinsburg, MD WV",51,51,0,0,0,0,84,2,2015,278236.0,Exact,
406,25220,"Hammond, LA",40,40,0,0,0,0,94,2,2015,128716.0,Exact,
276,25420,"Harrisburg Carlisle, PA",86,73,0,0,13,2,100,2,2015,564678.0,Exact,
277,25500,"Harrisonburg, VA",24,22,2,0,0,0,100,2,2015,131120.0,Exact,
999,25620,"Hattiesburg, MS",14,3,0,11,0,0,71,2,2015,167873.0,Exact,
280,25860,"Hickory Lenoir Morganton, NC",2,2,0,0,0,0,2,2,2015,363346.0,Exact,
496,25980,"Hinesville, GA",15,15,0,0,0,0,47,2,2015,79269.0,Exact,
999,26140,"Homosassa Springs, FL",16,16,0,0,0,0,100,2,2015,140287.0,Exact,
284,26300,"Hot Springs, AR",4,4,0,0,0,0,100,2,2015,97814.0,Exact,
999,26380,"Houma Thibodaux, LA",61,61,0,0,0,0,94,2,2015,212131.0,Exact,
288,26420,"Houston The Woodlands Sugar Land, TX",4812,2892,14,0,1906,44,100,2,2015,6671808.0,Exact,
170,26580,"Huntington Ashland, WV KY OH",14,8,0,6,0,0,85,2,2015,367224.0,Exact,
290,26620,"Huntsville, AL",129,97,0,0,32,3,100,2,2015,444542.0,Exact,
292,26820,"Idaho Falls, ID",49,49,0,0,0,0,97,2,2015,139542.0,Exact,
294,26900,"Indianapolis Carmel Anderson, IN",394,369,8,0,17,1,99,2,2015,1986119.0,Exact,
168,26980,"Iowa City, IA",78,16,2,0,60,2,85,2,2015,167088.0,Exact,
296,27060,"Ithaca, NY",3,3,0,0,0,0,28,2,2015,103006.0,Exact,
999,27100,"Jackson, MI",0,0,0,0,0,0,2,2,2015,159264.0,Exact,
298,27140,"Jackson, MS",108,108,0,0,0,0,84,2,2015,597928.0,Exact,
999,27180,"Jackson, TN",5,5,0,0,0,0,74,2,2015,178607.0,Exact,
300,27260,"Jacksonville, FL",684,458,2,0,224,9,100,2,2015,1444638.0,Exact,
999,27340,"Jacksonville, NC",54,50,0,4,0,0,100,2,2015,193114.0,Exact,
357,27500,"Janesville Beloit, WI",8,8,0,0,0,0,64,2,2015,161006.0,Exact,
304,27740,"Johnson City, TN",11,11,0,0,0,0,62,2,2015,200331.0,Exact,
306,27780,"Johnstown, PA",0,0,0,0,0,0,7,2,2015,136028.0,Exact,
308,27860,"Jonesboro, AR",14,14,0,0,0,0,89,2,2015,128459.0,Exact,
309,27900,"Joplin, MO",13,13,0,0,0,0,55,2,2015,176686.0,Exact,
999,27980,"Kahului Wailuku Lahaina, HI",52,50,2,0,0,0,100,2,2015,163904.0,Exact,
310,28020,"Kalamazoo Portage, MI",5,5,0,0,0,0,41,2,2015,259676.0,Exact,
176,28100,"Kankakee, IL",0,0,0,0,0,0,19,2,2015,111750.0,Exact,
312,28140,"Kansas City, MO KS",368,249,6,11,102,5,100,2,2015,2085913.0,Exact,
999,28420,"Kennewick Richland, WA",108,89,12,0,7,1,100,2,2015,278945.0,Exact,
999,28660,"Killeen Temple, TX",174,145,22,0,7,1,100,2,2015,432583.0,Exact,
304,28700,"Kingsport Bristol Bristol, TN VA",0,0,0,0,0,0,4,2,2015,,Exact,
408,28740,"Kingston, NY",1,1,0,0,0,0,32,2,2015,179658.0,Exact,
314,28940,"Knoxville, TN",130,130,0,0,0,0,91,2,2015,837818.0,Exact,
316,29020,"Kokomo, IN",1,1,0,0,0,0,89,2,2015,82338.0,Exact,
999,29100,"La Crosse Onalaska, WI MN",9,9,0,0,0,0,93,2,2015,136385.0,Exact,
318,29180,"Lafayette, LA",212,123,2,0,87,5,91,2,2015,489507.0,Exact,
320,29200,"Lafayette West Lafayette, IN",25,18,0,0,7,1,100,2,2015,223573.0,Exact,
999,29340,"Lake Charles, LA",69,45,12,12,0,0,88,2,2015,205275.0,Exact,
332,29420,"Lake Havasu City Kingman, AZ",43,43,0,0,0,0,100,2,2015,204574.0,Exact,
999,29460,"Lakeland Winter Haven, FL",154,154,0,0,0,0,87,2,2015,648523.0,Exact,
999,29540,"Lancaster, PA",3,3,0,0,0,0,10,2,2015,535811.0,Exact,
330,29620,"Lansing East Lansing, MI",5,5,0,0,0,0,52,2,2015,541271.0,Exact,
